image_id,filepath,class_name,group_id,source_id,scale,pose,illumination,image_condition,dataset,class_id,decode_ok,sha256,phash
kylberg_000035,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-a-p036.png,blanket1,blanket1::a,a,,,,,kylberg,0,True,0620212b4dfff483f9d3e6fdabd64744305d7e13671f33f8ead7d91392463182,c81e304467bf896f
kylberg_000036,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-a-p037.png,blanket1,blanket1::a,a,,,,,kylberg,0,True,9bf53d545155f0e48ee96e7501e6f93745cb5ff36e2256aa5a9a1a4237bc0bae,d2333624ac8df86e
kylberg_000037,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-a-p038.png,blanket1,blanket1::a,a,,,,,kylberg,0,True,9da0e5e9d1f76ac7e785371d172da183ffb538c8a51c0143a9e5835f5167cf10,ca651b127432ff25
kylberg_000038,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-a-p039.png,blanket1,blanket1::a,a,,,,,kylberg,0,True,14ec347f1adea9715656cabe92e611773dd9f37d74c7331efcc43259c59a175f,fb474d7404722799
kylberg_000039,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-a-p040.png,blanket1,blanket1::a,a,,,,,kylberg,0,True,81b57a4c57250a952aeac00eced22da59d121c5b5c8be0f4f6f0de2b17bb83bf,ef168f15ad600537
kylberg_000040,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p001.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,35a50e769988c71a07093aa1f05689cef386e87e83d7bd232e22cdeba69835fc,a877f766c320c8e4
kylberg_000041,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p002.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,45892b0102c52d0ef630d64443bf5b140f67115b31190973a2d1ff7603e5b3c7,89359036952de9d7
kylberg_000042,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p003.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,178f3b4e938bbf98d0995c94bd769ce031051e8beb9cfeb85ab93e8c1c54b3f0,b1dcd3253b10e1ea
kylberg_000043,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p004.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,f2a3cd00ce0402970931670ed730bbe27da20c366254f692cd705dcb0d8e88e5,da612349d03667f3
kylberg_000044,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p005.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,d49ed60f81def57eed1a5afaef6a42b888cf3426072c30aa858953b2613c29a4,f678a17f34666061
kylberg_000045,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p006.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,d80a52dd9a4e60a428a3fa6c353691e2e936002c7fb7c17b771f229f90ce509d,a3d703b8336e5259
kylberg_000046,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p007.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,1a6da343f4095422d87fd019b04f22ab6a09ece5aca02910a5b44e31af770eca,e2527f35323947c1
kylberg_000047,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p008.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,a9f59ce3224fab56bd983e28cbb107a0a2dc98feef343690c313c7e6b55a99a7,ab1288c63f9d6936
kylberg_000048,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p009.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,9ae812bfa2693d48a0be6feb7fa0c562d782fbc17a312bacf353c39576708e5d,8936c8bbd50ba678
kylberg_000049,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p010.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,e4ce39caea9caf4896fc74068ed5643cdafcdee44dc03d29b04943bad84bf210,8d48ff0ecb8318a7
kylberg_000050,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p011.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,2b81ebe5fa4d764aed78c45e7825e7734ced7cc5c9f0b226158f1cc3131e84b6,a91e321007edf2f9
kylberg_000051,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p012.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,b2f1f6f568d6904e9a793fa8d9465abb196d426ecb802b8b99e3bc36b11e62ca,ef63e29235a480cf
kylberg_000052,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p013.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,5542edcc93ca617ffaa4124d848ab35c26f63eed7f1a7bd216b9957d88af979c,e44c1ca2d552f3ea
kylberg_000053,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p014.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,b691876407574544d9e8fc0838473d3e21579c106fa97199057d214d2bcc6df2,fa160ab3fc2ca5c8
kylberg_000054,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p015.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,02008e285450b99b32fa46774cb915d84961c5819539cb4244b33a87bd258f5d,a88181e83b9a773f
kylberg_000055,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p016.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,6033eb094d0f57a86408e5d884cde573439b2eb75aa2eee691cddc2a7853d1bf,9287a73acaeb29e0
kylberg_000056,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p017.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,2b412245095d284f9a0762425ff85c4c19d2a929772dd2068b7df39ea1800aeb,a967534751f911a5
kylberg_000057,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p018.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,43c9a01f2ffd434660449158b63cb24ea9d07be8ed6b9aafb78b41e840177992,82259575578f6b4c
kylberg_000058,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p019.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,70c15c86d955578ac5fa07750c77b1f3a899bbe8c4a311dcee3b866966ab002d,ab40a6335399ab57
kylberg_000059,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p020.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,4a4450099e137c0140e95372f788c9b148c1bdee570a361b1615b027035c9ef0,c37882d992cfd343
kylberg_000060,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p021.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,c2725d8996b074255da83f8dd0df76609fd4946f338da0667e966bf5496c99e1,f617274d086a9b2d
kylberg_000061,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p022.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,36ce2acf486027f1c0df39fa728ba7873b29ec95d44cf64090ff4b8e7fca8045,be48e18525bdac2e
kylberg_000062,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p023.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,5089f4524a8ec797c98fe69006aebdc5c0b92d001f8359577f6a3a0dd058130a,a55c9da64c655ba1
kylberg_000063,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p024.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,368c3f695846571c4f149fd3281c04772da8983a676bbdc798518ad132eb6a87,a26dfcbbb209d02a
kylberg_000064,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p025.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,410e301e19fe9e0938337b6bf6742314b43e5390fa729ec8f67e369556319a51,81912d1ff336f509
kylberg_000065,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p026.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,cac28ab8cf2085c8a2bcf5dcda7e60f06e9a1dbfa5aa35aa528189d5504bfa0b,8a62fe092b384bd7
kylberg_000066,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p027.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,6c8508006cd605f26393dfe0e88f94b2cba6ad6e016cc07084e11bef9a4ffc2d,ac00cb46c43e2ff7
kylberg_000067,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p028.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,e3ce300ea51339e18bde9e92ee5248468aa54bd58a823b6ffdc0ada3f85a7fc0,9555be186bed4291
kylberg_000068,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p029.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,b111e69b121a97412bef6cd8fd0df82dc4fa795391f4df9d3f5a1989c46e6162,f44e8567cfda9060
kylberg_000069,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p030.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,7995e1240bcece619084292a7ebd953233d26242c8e4234df16cbd4484709c6c,fa12c46da69a8b5a
kylberg_000070,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p031.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,c8f88f30a3032f208579ca7ceab417e13d1e7434574cc649a82209b7b21258ce,e9b25605e66b92e2
kylberg_000071,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p032.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,970010591113d85c459d64560629ffc1880f3a521e828f8a267e1a94d2a5a00f,9db226dbc062baca
kylberg_000072,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p033.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,bb74439c3a05b0f46c96d9aa3a03b371ba0e0bf234c36ef7921dae95ffdc6a62,ab5806dee6c3b131
kylberg_000073,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p034.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,f42306d4506c8ab185ea473783fd01cf3b63f967c7251ee46a1162db6efc0d0c,8a519b38e3eec51a
kylberg_000074,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p035.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,f727a176233914e47b733a087173a132053b91ff970c37941e95be40652f446c,b31bc8f0c53c62d3
kylberg_000075,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p036.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,39a0012891a83c770b3ca8b4912e7f9ac709903f16d31eaea57009c961660b50,d16cc50d3e39a78c
kylberg_000076,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p037.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,e7a897b4a5225453b08c71376dfbbc5d812f68a4e75ffc4990d6f3e4719e0ed3,b419c3743e75a8ca
kylberg_000077,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p038.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,e3fb6eb3e7d98ce59e7474ab1f87c8e4a62792d5d191358615e9c001cf3c78de,f725c3562355ac0d
kylberg_000078,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p039.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,266990fc11422d521001beed422d9d4b561d55bd682b4889bf01b9248c208bcd,ec4edb1c51d13c1c
kylberg_000079,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-b-p040.png,blanket1,blanket1::b,b,,,,,kylberg,0,True,1b18b0771a53c286d72bd8809caae07bab466765ad7fef07ef3c506310b9af1e,8d532553fa032dad
kylberg_000080,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-c-p001.png,blanket1,blanket1::c,c,,,,,kylberg,0,True,6ce3dbdababe5b99668443c2bfef6387e22929ed31d5ced83527dff5b47a6678,b76b4dabcc0583a2
kylberg_000081,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-c-p002.png,blanket1,blanket1::c,c,,,,,kylberg,0,True,364c25d89681ccfe0b3a435d567607bbb335d2d9938d8305ec6a54221946fe5a,a825b0a2729e774f
kylberg_000082,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-c-p003.png,blanket1,blanket1::c,c,,,,,kylberg,0,True,34f22b76f3f33ca4287e21447c38ed8fe015fb627b1e51336cf7c26db9337ad3,b911e694a9c75995
kylberg_000083,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-c-p004.png,blanket1,blanket1::c,c,,,,,kylberg,0,True,cd406702441585e44c136ef0dae9035b6306c06b0ab37351b231f2b96df4b305,a42171eadd3f8a29
kylberg_000084,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-c-p005.png,blanket1,blanket1::c,c,,,,,kylberg,0,True,ddd2adf0a40c5d7d32b0116b63e9761dc440d193b4650004721eff5586f50b75,de2c2e41571a78b5
kylberg_000085,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-c-p006.png,blanket1,blanket1::c,c,,,,,kylberg,0,True,8f90ead489f653a1d810fafda150eaf8fab6b076df814dd672e44590c68557bb,ce219cd839af602f
kylberg_000086,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-c-p007.png,blanket1,blanket1::c,c,,,,,kylberg,0,True,42a4298c544bbcdec183edf58765b866f01db87a41872f782b99a5b9c49b2019,8e70f5360c7ba1a6
kylberg_000087,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-c-p008.png,blanket1,blanket1::c,c,,,,,kylberg,0,True,7b215f8b50803e40f168b08f0a8ae0a8ef95dc064120169afced98cd2b0d6427,aae323659d22c5ab
kylberg_000088,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-c-p009.png,blanket1,blanket1::c,c,,,,,kylberg,0,True,5dfbe04f0249a5d5a79721236f57f76e2cb03d7bc83519d2f621f68e45fae2d8,a30573b59b4cc6e4
kylberg_000089,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-c-p010.png,blanket1,blanket1::c,c,,,,,kylberg,0,True,8db325dd46d1c039fb3afe1b42bf22fc60fd95b4ddd4a2180bc74e89812a221f,aa0ad947931e62af
kylberg_000090,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-c-p011.png,blanket1,blanket1::c,c,,,,,kylberg,0,True,e363ec2575dcf826e0404ddadfe1d81cf554937cce4ec4b02ecd63b63cfa53cf,ec390e2c955366c7
kylberg_000091,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-c-p012.png,blanket1,blanket1::c,c,,,,,kylberg,0,True,973e69005182aebf12c080e59172e826b00a6cba0609ede19036dbdeac9a83e1,835d4dc67266529b
kylberg_000092,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-c-p013.png,blanket1,blanket1::c,c,,,,,kylberg,0,True,9bf12045b5dcfaa8f02e8f8c8e4826d392569fbf5929b562465d83b9f5ae8eef,c565372a3c7a44f2
kylberg_000093,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-c-p014.png,blanket1,blanket1::c,c,,,,,kylberg,0,True,ce828b218d8afdd8eae6f1bf3e774bef0070eb2e68f01890e6ef728575cb3e96,dfcc874164cb6c83
kylberg_000094,/content/cossdf_work/datasets/kylberg/KylbergTextureDatasetV1_nonrotated/blanket1/blanket1-c-p015.png,blanket1,blanket1::c,c,,,,,kylberg,0,True,4f1de62b3296b6c065bfc62fb300eaf358cfd0b0cc5849497a70cf8ba1ff659e,9f2d81ab0e7e9429
