image_id,filepath,class_name,group_id,source_id,scale,pose,illumination,image_condition,dataset,class_id,decode_ok,sha256,phash
kth_tips2b_000010,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_10_im_8_col.png,aluminium_foil,aluminium_foil::a,a,10,right_22.5,top_45,8,kth_tips2b,0,True,78401f97fb758dcada9bc9adb2a48498d91aaf014b6597ce6d2de57bc9a714d8,8f2681c87d9d453b
kth_tips2b_000011,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_10_im_9_col.png,aluminium_foil,aluminium_foil::a,a,10,right_22.5,side_45,9,kth_tips2b,0,True,c01e3e6cee45a5460cba6587423cd9824d34263625a167d27cd36419a61cf2d2,bdf7015da90170bc
kth_tips2b_000012,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_2_im_10_col.png,aluminium_foil,aluminium_foil::a,a,2,frontal,ambient,10,kth_tips2b,0,True,11a60e0d5eee0aaffa7fcf94fdedfe0d9a97613a348d7a47af2b76f6027721bd,c18f45f342753770
kth_tips2b_000013,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_2_im_11_col.png,aluminium_foil,aluminium_foil::a,a,2,left_22.5,ambient,11,kth_tips2b,0,True,438450175d9527f1e6f998d742fe9711be1de1a8e41090fbafa99266370e7eef,b1028d9dc3f6b692
kth_tips2b_000014,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_2_im_12_col.png,aluminium_foil,aluminium_foil::a,a,2,right_22.5,ambient,12,kth_tips2b,0,True,3460272c10e83a0330930a5dc2788d09bde6fa221babb5ea755fb1ef1936a874,f61d736704b49f80
kth_tips2b_000015,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_2_im_1_col.png,aluminium_foil,aluminium_foil::a,a,2,frontal,frontal,1,kth_tips2b,0,True,02c2aea5e4bb260f4a1bd6f8089c731d9a102091ab5dc45bfb04f790a7a8000b,87ac8ddd39521e58
kth_tips2b_000016,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_2_im_2_col.png,aluminium_foil,aluminium_foil::a,a,2,frontal,top_45,2,kth_tips2b,0,True,e1adbd084d9e1902ef201988db06608a49b7832efc6a90e74fcf4fd41a5a1afa,c78c8ffd60513750
kth_tips2b_000017,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_2_im_3_col.png,aluminium_foil,aluminium_foil::a,a,2,frontal,side_45,3,kth_tips2b,0,True,11ae0c34364b45747f2a844da4d1fd6dc0ac7e98440b86d63824f62cd71457b3,d81332c29f71497d
kth_tips2b_000018,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_2_im_4_col.png,aluminium_foil,aluminium_foil::a,a,2,left_22.5,frontal,4,kth_tips2b,0,True,5be1f28c40a1219860ba8bd0f8ff5f7c21d490ff1c5a4fcef305f2ba75f82d6c,946d4ada96aa974a
kth_tips2b_000019,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_2_im_5_col.png,aluminium_foil,aluminium_foil::a,a,2,left_22.5,top_45,5,kth_tips2b,0,True,3787ed1ba4fc6ec8c7e1c912e79122f95c3f0616fcad0fe486d2b5feab151ec1,b9331fcb07007c1f
kth_tips2b_000020,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_2_im_6_col.png,aluminium_foil,aluminium_foil::a,a,2,left_22.5,side_45,6,kth_tips2b,0,True,5fbfba7fc05485eab2af8ecd9a95bbcda9eeebbaf18db1fdf366c7caf7102213,abb1b147ec9542e8
kth_tips2b_000021,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_2_im_7_col.png,aluminium_foil,aluminium_foil::a,a,2,right_22.5,frontal,7,kth_tips2b,0,True,aad9a9d3fc92c583a854bf1ab361a23c2cf6fa42674a7b4ab5e75e2c0889b590,bd9fa46405f25ea0
kth_tips2b_000022,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_2_im_8_col.png,aluminium_foil,aluminium_foil::a,a,2,right_22.5,top_45,8,kth_tips2b,0,True,2e7c47ec1d3cba525ac315bbd2179cd7069bcb8d9bb58e754da1e6c5b7dbc277,bd64120ef2bd541b
kth_tips2b_000023,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_2_im_9_col.png,aluminium_foil,aluminium_foil::a,a,2,right_22.5,side_45,9,kth_tips2b,0,True,baa424a92759e78efecef978d39d09de3368de8c01c3941e6179cadba74fe3e6,b6b021e3ec9445bd
kth_tips2b_000024,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_3_im_10_col.png,aluminium_foil,aluminium_foil::a,a,3,frontal,ambient,10,kth_tips2b,0,True,f0ac005110f6277358590319792f8f1814e003c14fe8b68d26f3056110909ccf,b62614dbf224cee1
kth_tips2b_000025,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_3_im_11_col.png,aluminium_foil,aluminium_foil::a,a,3,left_22.5,ambient,11,kth_tips2b,0,True,cc6d4c73bd15948a5ee6fb1ab0c7900fe78bf8b0a60776cd80505ebb1eb1c2ec,b1d26b02aede28bc
kth_tips2b_000026,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_3_im_12_col.png,aluminium_foil,aluminium_foil::a,a,3,right_22.5,ambient,12,kth_tips2b,0,True,4cb5d64c8ee6c0b4e36b932fb3198727e40e6afd53cb81229daec28553b780db,af101f51f70e2674
kth_tips2b_000027,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_3_im_1_col.png,aluminium_foil,aluminium_foil::a,a,3,frontal,frontal,1,kth_tips2b,0,True,09a9c8c9022b90685c3c2c7ab5c034a3bd2f1b8a7fe41338628f109663736e52,e539da7a05c7384c
kth_tips2b_000028,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_3_im_2_col.png,aluminium_foil,aluminium_foil::a,a,3,frontal,top_45,2,kth_tips2b,0,True,8efae18864279147faca656af45c743123b94f9346a704aa66bb8d12abf09c96,d22d713704c1b7e3
kth_tips2b_000029,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_3_im_3_col.png,aluminium_foil,aluminium_foil::a,a,3,frontal,side_45,3,kth_tips2b,0,True,ec7fcca1430efc036ecca988de38296484421aa00bb2e6333b59e3a4ed667629,b25744a95a94d1ed
kth_tips2b_000030,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_3_im_4_col.png,aluminium_foil,aluminium_foil::a,a,3,left_22.5,frontal,4,kth_tips2b,0,True,197435363a77fc0cb44316753fe8dceaacd70ba2909d79dca4ca328e49f37f69,b62b6b9a9721b50a
kth_tips2b_000031,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_3_im_5_col.png,aluminium_foil,aluminium_foil::a,a,3,left_22.5,top_45,5,kth_tips2b,0,True,768333cc2dc17a3e82a5ab447cb45958043360906ebef5598ccfee84d6114a85,b53bab99f30a5700
kth_tips2b_000032,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_3_im_6_col.png,aluminium_foil,aluminium_foil::a,a,3,left_22.5,side_45,6,kth_tips2b,0,True,dcf66ff589ba058eede64a1b51abe30f834f9b92c6fa6e4add06bc076201a90e,98f8fda25415a754
kth_tips2b_000033,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_3_im_7_col.png,aluminium_foil,aluminium_foil::a,a,3,right_22.5,frontal,7,kth_tips2b,0,True,c4cd3bfe37e5593fb36164d1b7cae7b1c5f3adde6ff0cadafde27ebe82313cc6,94df8fe04226f07a
kth_tips2b_000034,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_3_im_8_col.png,aluminium_foil,aluminium_foil::a,a,3,right_22.5,top_45,8,kth_tips2b,0,True,cbfc704361eb00768c64e773c9775cff0929522dd085ab3d6bc614c8236347b6,b40b0d647746f45e
kth_tips2b_000035,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_3_im_9_col.png,aluminium_foil,aluminium_foil::a,a,3,right_22.5,side_45,9,kth_tips2b,0,True,643e811ae4586af19600dd8e66d78d264234a46244918e6f3455470f14c722ea,f265729a1fa9b20a
kth_tips2b_000036,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_4_im_10_col.png,aluminium_foil,aluminium_foil::a,a,4,frontal,ambient,10,kth_tips2b,0,True,eaf93d8d3fa8e38b033ff8c8959e0a599eaa626e74c0287fc4ed4063029c9c11,9c384cc6ba33a27e
kth_tips2b_000037,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_4_im_11_col.png,aluminium_foil,aluminium_foil::a,a,4,left_22.5,ambient,11,kth_tips2b,0,True,fc2781a6c178bfec07dbcc552adb193f5a9368f9cbb1ae5159fba4a93fc0da96,b2f90f84fe8d024b
kth_tips2b_000038,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_4_im_12_col.png,aluminium_foil,aluminium_foil::a,a,4,right_22.5,ambient,12,kth_tips2b,0,True,7bc1cca65307869371c99de94e45875cad4f4ab1ecddf2f1027c11ca369f8864,ed0e190841fe4f37
kth_tips2b_000039,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_4_im_1_col.png,aluminium_foil,aluminium_foil::a,a,4,frontal,frontal,1,kth_tips2b,0,True,583098e024467a961f750d86fd2ac954a1da9ad3c2c83819bb126c6c8bf48cd1,b51a3b99770e54c1
kth_tips2b_000040,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_4_im_2_col.png,aluminium_foil,aluminium_foil::a,a,4,frontal,top_45,2,kth_tips2b,0,True,07ed73ed60dfaad6ec8b1c1d52f214050eb01c873950976ad609337b07403791,b91b0c45763ee1b8
kth_tips2b_000041,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_4_im_3_col.png,aluminium_foil,aluminium_foil::a,a,4,frontal,side_45,3,kth_tips2b,0,True,131e67339ff8eb89b42cdd1b1414b06b4712f45cbdc61bc07702daf6c32b1ee1,9665372d5936ce09
kth_tips2b_000042,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_4_im_4_col.png,aluminium_foil,aluminium_foil::a,a,4,left_22.5,frontal,4,kth_tips2b,0,True,8a80b5a0036e0649ca21b98e7b64e360523914055e822a14e67f3664298b619f,9b9a6768c93f21b0
kth_tips2b_000043,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_4_im_5_col.png,aluminium_foil,aluminium_foil::a,a,4,left_22.5,top_45,5,kth_tips2b,0,True,29525b9bf79335e681a1292d98d1383094f574ced68b1c7140e65e715b4400db,8e1dc74b2354f5a4
kth_tips2b_000044,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_4_im_6_col.png,aluminium_foil,aluminium_foil::a,a,4,left_22.5,side_45,6,kth_tips2b,0,True,4adb24bf516298e33a9fd6816a177233d90762faa00991e09f4562d01a6d5f9a,94dc68deb5118e2b
kth_tips2b_000045,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_4_im_7_col.png,aluminium_foil,aluminium_foil::a,a,4,right_22.5,frontal,7,kth_tips2b,0,True,6528ea0e5fa7ac89998b79b23dae48a2a2f3e1fdb16473cdffa556bf684a4f80,92c95d9e93f06a07
kth_tips2b_000046,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_4_im_8_col.png,aluminium_foil,aluminium_foil::a,a,4,right_22.5,top_45,8,kth_tips2b,0,True,d6f838d25817e9268ac87b33d22818b251dd8276b94ff317b7e45267b8e2e8a6,b40b2e623b15d1dd
kth_tips2b_000047,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_4_im_9_col.png,aluminium_foil,aluminium_foil::a,a,4,right_22.5,side_45,9,kth_tips2b,0,True,ed920512be5597a117ae2fae79a81bff4f9ff88f925f793d9b639e87eafc055f,ae31a0a703dafe94
kth_tips2b_000048,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_5_im_10_col.png,aluminium_foil,aluminium_foil::a,a,5,frontal,ambient,10,kth_tips2b,0,True,267d5cf3da28ffbc3531ac0767bcd7f2afc846efedc1d7afe91053b37f863057,d94587ee30934cbc
kth_tips2b_000049,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_5_im_11_col.png,aluminium_foil,aluminium_foil::a,a,5,left_22.5,ambient,11,kth_tips2b,0,True,4c5ea970ad8f085327aa161b7349267ec54ac8e7c0e829c8b4ee791308c223b9,e1ed0722b93e8e16
kth_tips2b_000050,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_5_im_12_col.png,aluminium_foil,aluminium_foil::a,a,5,right_22.5,ambient,12,kth_tips2b,0,True,9c80132f15a3dca319b1c6ba94213d162e7be115852f25027bf877c3097e3e43,f229a9e9f684e02d
kth_tips2b_000051,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_5_im_1_col.png,aluminium_foil,aluminium_foil::a,a,5,frontal,frontal,1,kth_tips2b,0,True,cd38f89f85cc9c4bbb8664912a4c5d9c1520a0f8a685220ab93657fe0dfae759,e2e1f0a33327e638
kth_tips2b_000052,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_5_im_2_col.png,aluminium_foil,aluminium_foil::a,a,5,frontal,top_45,2,kth_tips2b,0,True,c0c078c8e5c0716fb758fdde2ae49d8e69e90a80e40059790fadb9650ad3440d,c6418e8d3b56ecb1
kth_tips2b_000053,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_5_im_3_col.png,aluminium_foil,aluminium_foil::a,a,5,frontal,side_45,3,kth_tips2b,0,True,284a0d5c8e7339d5e8ef1d796396b9cf013b34ea9829c5c4eab8db95bee313f3,e08f3113c6765d71
kth_tips2b_000054,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_5_im_4_col.png,aluminium_foil,aluminium_foil::a,a,5,left_22.5,frontal,4,kth_tips2b,0,True,7211cc1c870a34dcae3367d324226d9403026e1e526307573481b56f8d4c9ce1,8db5ab726a091f98
kth_tips2b_000055,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_5_im_5_col.png,aluminium_foil,aluminium_foil::a,a,5,left_22.5,top_45,5,kth_tips2b,0,True,de887d77590f353437adfa1973f0991fdf48540c00c9834baddddfe58a07675b,d9b2a2239f23c6a9
kth_tips2b_000056,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_5_im_6_col.png,aluminium_foil,aluminium_foil::a,a,5,left_22.5,side_45,6,kth_tips2b,0,True,1e6dde6718f76e165f2aa62c85e53e6c3e9b59779e10c2d279f4f9e61f91718e,a285d440be1ebdd3
kth_tips2b_000057,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_5_im_7_col.png,aluminium_foil,aluminium_foil::a,a,5,right_22.5,frontal,7,kth_tips2b,0,True,a5ad0394a08ed8cc63eecc1ea268303dcea68d6aa0daa30a2e45602e3f7a99a8,9acace8e9740752d
kth_tips2b_000058,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_5_im_8_col.png,aluminium_foil,aluminium_foil::a,a,5,right_22.5,top_45,8,kth_tips2b,0,True,0e4b9d15f6da65a63ff0a779fcd2e22aa460eda743b9122b8746718d55e6d8fe,d00c078f63793f2d
kth_tips2b_000059,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_5_im_9_col.png,aluminium_foil,aluminium_foil::a,a,5,right_22.5,side_45,9,kth_tips2b,0,True,6200299e3684e17c35685567d643919ffd67ee2c3b1b57af6199aba0aa4e2640,9d8903988d3be36b
kth_tips2b_000060,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_6_im_10_col.png,aluminium_foil,aluminium_foil::a,a,6,frontal,ambient,10,kth_tips2b,0,True,df0251241e1cdc26bb11e5e9d5fb90a54ba1cf21009aaac61e9dc290fc2221a0,f5e4c94525a74f12
kth_tips2b_000061,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_6_im_11_col.png,aluminium_foil,aluminium_foil::a,a,6,left_22.5,ambient,11,kth_tips2b,0,True,b93259543d628937a82ef502a662b84cd9a8f8c1e62eb52c92bedf61cc482dc2,badadc048886bbc7
kth_tips2b_000062,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_6_im_12_col.png,aluminium_foil,aluminium_foil::a,a,6,right_22.5,ambient,12,kth_tips2b,0,True,e11bebbb97804deef2fe947fbab6d2c698f0d3723bdecd4dd5fff79b56bcda80,9b0cb789a439d34b
kth_tips2b_000063,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_6_im_1_col.png,aluminium_foil,aluminium_foil::a,a,6,frontal,frontal,1,kth_tips2b,0,True,7beccc8ec3f849a4a875f40ba72de51e2ec58805caacd40e67a35a61bdf62aa9,fdb4f2784805e523
kth_tips2b_000064,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_6_im_2_col.png,aluminium_foil,aluminium_foil::a,a,6,frontal,top_45,2,kth_tips2b,0,True,176fb57f246ef7cf72093e607eb637f85826c9841b701e762014c7817ae9c7df,f0746768d2638b66
kth_tips2b_000065,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_6_im_3_col.png,aluminium_foil,aluminium_foil::a,a,6,frontal,side_45,3,kth_tips2b,0,True,ca6e9d6b2aea162c645f069f18280e13e0a7df54b3e8ba44078703136334fa83,f6a4756cd2f01994
kth_tips2b_000066,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_6_im_4_col.png,aluminium_foil,aluminium_foil::a,a,6,left_22.5,frontal,4,kth_tips2b,0,True,890cf007a973acc8d79e182e2aa8b55802740962938c618f70aa7eba03e264aa,e2e109071f1fb8d9
kth_tips2b_000067,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_6_im_5_col.png,aluminium_foil,aluminium_foil::a,a,6,left_22.5,top_45,5,kth_tips2b,0,True,00d85f8c61661872f47896ff844d791550de722e4ac323a411bc62d855f883ca,ae1d845fb8b821d3
kth_tips2b_000068,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_6_im_6_col.png,aluminium_foil,aluminium_foil::a,a,6,left_22.5,side_45,6,kth_tips2b,0,True,5bcf3da80513728d8437f9f70cf02eec260bd1ea2c13d2f6bae8ac113184aba5,c7fe22c90faa1c43
kth_tips2b_000069,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_6_im_7_col.png,aluminium_foil,aluminium_foil::a,a,6,right_22.5,frontal,7,kth_tips2b,0,True,eb1a873ff9a6e479e986ce3af110e2d83e5f28614c4965963884b7fbd7f83d86,fad3009598ff46c1
kth_tips2b_000070,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_6_im_8_col.png,aluminium_foil,aluminium_foil::a,a,6,right_22.5,top_45,8,kth_tips2b,0,True,a05f5bba2edf11f768884f1aa32251de17cb5c8d1958bed16ce2bb9780fe5c32,d1150f56d998bc99
kth_tips2b_000071,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_6_im_9_col.png,aluminium_foil,aluminium_foil::a,a,6,right_22.5,side_45,9,kth_tips2b,0,True,4270608416a88c4a605d74d06cf6c0cb35eab7555053a4210cc5925f1c116e09,f7183d60e7e0945a
kth_tips2b_000072,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_7_im_10_col.png,aluminium_foil,aluminium_foil::a,a,7,frontal,ambient,10,kth_tips2b,0,True,8ecd198adb01772fcdd7d2af5e66833f0c9b24bfeeba98d2e6a67fadb7c0e5a1,ca925c545df08b7c
kth_tips2b_000073,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_7_im_11_col.png,aluminium_foil,aluminium_foil::a,a,7,left_22.5,ambient,11,kth_tips2b,0,True,584953876596d45c9c86a22514bdc930b5d26a7de095dec9fbf4f9da1a83a68f,89e1f5269b18d8ae
kth_tips2b_000074,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_7_im_12_col.png,aluminium_foil,aluminium_foil::a,a,7,right_22.5,ambient,12,kth_tips2b,0,True,8dcd97eeb7d6f363d8644dbaa85866ae45dcdb612bce0afbf1b3654c31aa62d7,db851a960aae7761
kth_tips2b_000075,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_7_im_1_col.png,aluminium_foil,aluminium_foil::a,a,7,frontal,frontal,1,kth_tips2b,0,True,624b307a08768b86f6334fdee9c98af554210e924544222111b6a4804a70bd18,dd4cc00ed89b7ab2
kth_tips2b_000076,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_7_im_2_col.png,aluminium_foil,aluminium_foil::a,a,7,frontal,top_45,2,kth_tips2b,0,True,30b224f089c78b7f7807762d6e827773293e863d970b5f1db54ecfb18d609630,cb096c9c59f18bf0
kth_tips2b_000077,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_7_im_3_col.png,aluminium_foil,aluminium_foil::a,a,7,frontal,side_45,3,kth_tips2b,0,True,471a1c45b1a4d99adc90a11ad8585932a71ecf9bdfffa85ec2a9190dd5594689,c99f8334e41c996d
kth_tips2b_000078,/content/cossdf_work/datasets/kth_tips2b/KTH-TIPS2-b/aluminium_foil/sample_a/15a-scale_7_im_4_col.png,aluminium_foil,aluminium_foil::a,a,7,left_22.5,frontal,4,kth_tips2b,0,True,0c89a81cc1baa8b4340006b06c632fc850059ee9cfc69f23c8af53a5718d8cc5,c49fc516f0269ca7
