image_id,class_id,class_name,group_id,source_id,outer_fold
kth_tips2b_000065,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000066,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000067,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000068,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000069,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000070,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000071,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000072,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000073,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000074,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000075,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000076,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000077,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000078,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000079,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000080,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000081,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000082,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000083,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000084,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000085,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000086,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000087,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000088,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000089,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000090,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000091,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000092,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000093,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000094,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000095,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000096,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000097,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000098,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000099,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000100,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000101,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000102,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000103,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000104,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000105,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000106,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000107,0,aluminium_foil,aluminium_foil::a,a,0
kth_tips2b_000108,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000109,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000110,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000111,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000112,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000113,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000114,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000115,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000116,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000117,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000118,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000119,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000120,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000121,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000122,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000123,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000124,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000125,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000126,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000127,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000128,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000129,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000130,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000131,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000132,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000133,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000134,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000135,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000136,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000137,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000138,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000139,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000140,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000141,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000142,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000143,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000144,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000145,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000146,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000147,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000148,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000149,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000150,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000151,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000152,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000153,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000154,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000155,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000156,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000157,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000158,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000159,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000160,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000161,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000162,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000163,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000164,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000165,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000166,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000167,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000168,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000169,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000170,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000171,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000172,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000173,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000174,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000175,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000176,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000177,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000178,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000179,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000180,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000181,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000182,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000183,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000184,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000185,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000186,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000187,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000188,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000189,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000190,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000191,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000192,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000193,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000194,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000195,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000196,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000197,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000198,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000199,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000200,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000201,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000202,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000203,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000204,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000205,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000206,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000207,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000208,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000209,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000210,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000211,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000212,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000213,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000214,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000215,0,aluminium_foil,aluminium_foil::b,b,1
kth_tips2b_000216,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000217,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000218,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000219,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000220,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000221,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000222,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000223,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000224,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000225,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000226,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000227,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000228,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000229,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000230,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000231,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000232,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000233,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000234,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000235,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000236,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000237,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000238,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000239,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000240,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000241,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000242,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000243,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000244,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000245,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000246,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000247,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000248,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000249,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000250,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000251,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000252,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000253,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000254,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000255,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000256,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000257,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000258,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000259,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000260,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000261,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000262,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000263,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000264,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000265,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000266,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000267,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000268,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000269,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000270,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000271,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000272,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000273,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000274,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000275,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000276,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000277,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000278,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000279,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000280,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000281,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000282,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000283,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000284,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000285,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000286,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000287,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000288,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000289,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000290,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000291,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000292,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000293,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000294,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000295,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000296,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000297,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000298,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000299,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000300,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000301,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000302,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000303,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000304,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000305,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000306,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000307,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000308,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000309,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000310,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000311,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000312,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000313,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000314,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000315,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000316,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000317,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000318,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000319,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000320,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000321,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000322,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000323,0,aluminium_foil,aluminium_foil::c,c,2
kth_tips2b_000324,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000325,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000326,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000327,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000328,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000329,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000330,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000331,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000332,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000333,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000334,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000335,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000336,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000337,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000338,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000339,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000340,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000341,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000342,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000343,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000344,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000345,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000346,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000347,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000348,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000349,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000350,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000351,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000352,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000353,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000354,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000355,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000356,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000357,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000358,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000359,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000360,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000361,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000362,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000363,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000364,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000365,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000366,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000367,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000368,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000369,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000370,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000371,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000372,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000373,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000374,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000375,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000376,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000377,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000378,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000379,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000380,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000381,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000382,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000383,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000384,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000385,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000386,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000387,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000388,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000389,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000390,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000391,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000392,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000393,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000394,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000395,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000396,0,aluminium_foil,aluminium_foil::d,d,3
kth_tips2b_000397,0,aluminium_foil,aluminium_foil::d,d,3
